defect_id,model,run,test_case,case_kind,reached_patch_any,reached_patch_lastentry,lines_any,lines_lastentry,ran,timed_out
CLIUtils___CLI11@de215ef978,qwen3-coder,3,AppSectionCloseTest.SectionCloseWithoutConfigurable,invalid,False,False,,,True,False
CLIUtils___CLI11@de215ef978,qwen3-coder,3,AppSectionCloseTest.SectionCloseWithoutParseCompleteCallback,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.CustomFillCharacter,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.DifferentIntegerTypes,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.LargeWidth,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.NegativeZero,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.PrecisionWithInteger,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.SignedIntegerEdgeValues,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.SignedIntegerWithMinusSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.SignedIntegerWithSpaceSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.SignedIntegerWithWidthAndAlignment,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.SignedIntegerWithZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.WidthSmallerThanNumber,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.ZeroWidth,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,1,FormatTest.ZeroWithVariousOptions,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.BasicRightAlignment,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.BasicRightAlignmentNegativeNumbers,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWidthLessThanNumberDigits,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithAlternativeForm,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithDifferentFillCharacters,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithDifferentIntegerTypes,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithEmptyFormatString,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithLargeNumbers,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithNegativeWidth,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithPrecisionSpecifier,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithSignSpecifiers,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithZeroPaddingAndSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,1,FormatIntegerTest.RightAlignmentWithZeroValue,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.AlternateFormBinary,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.AlternateFormBinaryNegative,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.AlternateFormHex,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.AlternateFormHexUppercase,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.AlternateFormOctal,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.CharType,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.CharTypeWithZeroPadding,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.DifferentAlignmentsIgnoredForNumbersWithZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.DifferentAlignmentsIgnoredForNumbersWithZeroPaddingPositive,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.LongLong,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.MaxInt,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.MinInt,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NegativeNumberLargerThanWidth,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NegativeNumberNoPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NegativeNumberWithCustomFill,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NegativeNumberWithPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NegativeNumberWithSpaceSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NegativeNumberWithZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NegativeNumberWithZeroPaddingAndPlusSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.NumberLargerThanWidth,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.PositiveNumberNoPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.PositiveNumberWithCustomFill,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.PositiveNumberWithPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.PositiveNumberWithSpaceSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.PositiveNumberWithSpaceSignAndZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.PositiveNumberWithZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.PositiveNumberWithZeroPaddingAndPlusSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.UnsignedLongLong,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.WideCharType,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.WideCharTypeWithZeroPadding,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.ZeroValueNoPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.ZeroValueWithPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.ZeroValueWithZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,2,FmtWritePaddedRightTest.ZeroWithSpaceSignAndZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.BasicRightAlignment,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.CombinedFormatting,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentDifferentBases,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentDifferentTypes,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentEmptyAndZero,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentLargeWidth,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentNegativeNumbers,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentNoPaddingNeeded,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentWithFill,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.RightAlignmentZeroWidth,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.UnicodeFillCharacter,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.WideCharacters,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gemini-2.5-flash,3,FmtWritePaddedTest.ZeroPaddingNegativeNumbers,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.AlternateFormHexNegativeStillPadsOnLeftWithoutMovingMinus,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.CharacterRightAlignmentPadsCorrectly,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.DynamicWidthRightAlignmentWorksForNegativeValues,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.EmptyFillBeforeNegativeNumberIsNotPossibleAndDefaultSpaceIsUsed,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.InvalidDynamicWidthThrowsFormatError,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.InvalidFormatSpecifiersThrowFormatError,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.LargeNegativeIntegerFormatsWithoutCorruptingLeadingSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.LongLongMinFormatsCorrectlyWithPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.MinusSignRemainsAdjacentToDigitsWhenSpacePadded,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.RightAlignmentAddsPaddingBeforeNegativeSignAndDigits,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.RightAlignmentWithZeroWidthDoesNotPad,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.SignOptionForPositiveValuesCountsTowardWidthAndPadsOnLeft,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.StringRightAlignmentUsesSamePaddingPathForNonNumericData,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.WidthEqualToFormattedSizeProducesNoExtraPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.WidthSmallerThanFormattedSizeProducesNoTruncation,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,1,FmtFormatPaddingAndSignTest.ZeroValueRightAlignmentPadsCorrectly,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatErrorPathTest.InvalidFormatSpecifiersThrowFormatError,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatErrorPathTest.NegativeDynamicWidthThrowsFormatError,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.AlternateFormAndSignStillPreserveCorrectRightAlignedOutput,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.EmptyWidthPaddingScenarioKeepsOriginalTextForNumbers,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.LargeNegativeBoundaryIntegersFormatCorrectly,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.NegativeFloatingPointWithZeroPaddingPlacesSignBeforeZeros,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.NegativeIntegerGetsMinusBeforePaddingZeros,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.NegativeIntegerWithDynamicWidthPlacesMinusCorrectly,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.PositiveValuesAreRightAlignedWithoutUnexpectedSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.WidthEqualToContentSizeProducesNoExtraPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.WidthSmallerThanContentSizeDoesNotTruncate,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,2,FmtFormatRightAlignedNumericOutputTest.ZeroAndNegativeZeroFormattingAreCorrectlyPadded,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.DynamicWidthWithNegativeStringPrecisionZero,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.EmptyStringWithWidthIsPaddedCorrectly,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.InvalidDynamicWidthThrowsFormatError,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.InvalidPrecisionThrowsFormatError,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.LargeNegativeValueRightAlignment,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeFloatingPointRightAlignmentPlacesSignBeforeDigits,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeIntegerCustomFillAndRightAlignment,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeIntegerDynamicWidthRightAlignment,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeIntegerRightAlignedGetsSignBeforePadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeIntegerWidthEqualToContentHasNoExtraPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeStringPrecisionAndRightAlignmentKeepMinusOutsideTruncationBuffer,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeStringPrecisionZeroProducesOnlyMinusWhenPresent,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NegativeStringRightAlignmentPreservesLeadingMinus,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.NonNegativeStringPrecisionZeroProducesOnlyPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.SingleNegativeSignStringBoundaryCases,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,gpt-5.4-or,3,FmtFormatPaddingAndSignTest.WidthSmallerThanFormattedNegativeFloatDoesNotTruncate,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,qwen3-coder,3,FmtFormatTest.FormatEdgeCases,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,qwen3-coder,3,FmtFormatTest.FormatFloatingPoint,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,qwen3-coder,3,FmtFormatTest.FormatIntegers,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,qwen3-coder,3,FmtFormatTest.FormatMixed,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,qwen3-coder,3,FmtFormatTest.FormatSpecialCases,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,qwen3-coder,3,FmtFormatTest.FormatStrings,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.BasicGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.CustomGrouping,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.EdgeCaseMaxDigits,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.ExactlyOneGroup,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.FourDigits,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.LargeNumber,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.MultipleGroups,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.NegativeNumber,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.NoGrouping,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.SevenDigits,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.SingleDigit,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.SixDigits,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.SmallNumberNoGrouping,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.ThreeDigits,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.TwoDigits,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,2,FormatDigitGroupingTest.Zero,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.CustomGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.DifferentSeparators,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.ExactGroupSize,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.GroupingEdgeCases,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.LargeNumbers,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.NegativeNumbers,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.NoGrouping,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.OneLessThanGroupSize,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.SizeCalculation,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.WhileLoopConditions,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,deepseek-chat,3,DigitGroupingTest.WithGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.EdgeCases,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.EmptyGroupsString,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.LargeNumDigits,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.MaxCharSentinel,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.MultipleGroupingRules,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.NoGrouping,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.SeparatorSize,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,1,GroupedSizeTest.SimpleGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.DifferentSeparatorSize,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.FewerDigitsThanFirstGroup,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.InvalidGroupCharacters,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.LargeNumberComplexGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.LargeNumberStandardGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.MaxCharGroupValue,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.MultipleGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.NoGrouping,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.StandardGrouping,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.ZeroGroupValue,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.ZeroSeparatorSize,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gemini-2.5-flash,3,GroupedSizeTest.ZeroValue,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.BinaryAndHexAlsoGroupDigitsWithUnderscore,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.DigitGroupingBoundariesAroundThousands,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.InvalidGroupingSpecifierForStringsThrows,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.NoGroupingWithoutLocaleSpecifier,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.NumericSeparatorsWithUnderscoreForDecimalIntegers,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.NumericSeparatorsWithUnderscoreForNegativeIntegers,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.WidthAccountsForInsertedGroupingSeparators,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.WorksForLargeSignedValues,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.WorksForLargeUnsignedValues,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,1,FmtDigitGroupingTest.ZeroPaddingAccountsForGroupingSeparators,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.GroupingAffectsComputedWidthByAddingSeparators,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.HandlesMultipleGroupingSteps,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.InsertsThousandsSeparatorsAtBoundaries,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.LocaleSpecifierDoesNotChangeNonDecimalPresentation,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.LocaleSpecifierWorksWithDynamicWidthAndAlignment,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.NegativeNumbersUseAbsoluteValueForDigitCounting,invalid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.NoGroupingForSingleAndSmallNumbers,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.PrecisionIsRejectedForIntegersEvenWithLocaleSpecifier,valid,False,False,,,True,False
fmtlib___fmt@2b7a146fa1,gpt-5.4-or,2,FmtFormatLocalizedGroupingTest.SignAndGroupingInteractCorrectlyWithWidth,invalid,False,False,,,True,False
